,commit ID,author name,committer name,message,URL,commit date,message_preprocessed
1,C_kwDOAJy2KtoAKDhkNjhkYTNmNzM5NjA2NDYxNGYzNGI4NDg4MWZlODgzM2I2MDM5YWM,Sebastian Markbåge,GitHub,"[Fiber] Stash ThenableState on the Dependencies Object for Use By DevTools (#30866)

This lets us track what a Component might suspend on from DevTools. We
could already collect this by replaying a component's Hooks but that
would be expensive to collect from a whole tree.

The thenables themselves might contain useful information but mainly
we'd want access to the `_debugInfo` on the thenables which might
contain additional information from the server.


https://github.com/facebook/react/blob/19bd26beb689e554fceb0b929dc5199be8cba594/packages/shared/ReactTypes.js#L114

In a follow up we should really do something similar in Flight to
transfer `use()` on the debugInfo of that Server Component.",https://api.github.com/repos/facebook/react/git/commits/8d68da3f7396064614f34b84881fe8833b6039ac,2024-09-03,"
The thenables themselves might contain useful information but mainly
we'd want access to the `_debugInfo` on the thenables which might
contain additional information from the server"
1,C_kwDOAJy2KtoAKDhkNjhkYTNmNzM5NjA2NDYxNGYzNGI4NDg4MWZlODgzM2I2MDM5YWM,Sebastian Markbåge,GitHub,"[Fiber] Stash ThenableState on the Dependencies Object for Use By DevTools (#30866)

This lets us track what a Component might suspend on from DevTools. We
could already collect this by replaying a component's Hooks but that
would be expensive to collect from a whole tree.

The thenables themselves might contain useful information but mainly
we'd want access to the `_debugInfo` on the thenables which might
contain additional information from the server.


https://github.com/facebook/react/blob/19bd26beb689e554fceb0b929dc5199be8cba594/packages/shared/ReactTypes.js#L114

In a follow up we should really do something similar in Flight to
transfer `use()` on the debugInfo of that Server Component.",https://api.github.com/repos/facebook/react/git/commits/8d68da3f7396064614f34b84881fe8833b6039ac,2024-09-03,"
In a follow up we should really do something similar in Flight to
transfer `use()` on the debugInfo of that Server Component."
2,C_kwDOAJy2KtoAKDE0YTQ2OTlmZjE3MzkzNmEzMGVjNDUzZjdiOTRkNDcxMDViYmIyNTI,Jack Pope,GitHub,"Remove allowConcurrentByDefault flag (#30445)

Following https://github.com/facebook/react/pull/30436

Concurrent by default strategy has been unshipped. Here we clean up the
`allowConcurrentByDefault` path and related logic/tests.

For now, this keeps the `concurrentUpdatesByDefaultOverride` argument in
`createContainer` and `createHydrationContainer` and ignores the value
to prevent more breaking changes to `react-reconciler` in the RC stage.",https://api.github.com/repos/facebook/react/git/commits/14a4699ff173936a30ec453f7b94d47105bbb252,2024-07-25,Remove allowConcurrentByDefault flag (#30445)
2,C_kwDOAJy2KtoAKDE0YTQ2OTlmZjE3MzkzNmEzMGVjNDUzZjdiOTRkNDcxMDViYmIyNTI,Jack Pope,GitHub,"Remove allowConcurrentByDefault flag (#30445)

Following https://github.com/facebook/react/pull/30436

Concurrent by default strategy has been unshipped. Here we clean up the
`allowConcurrentByDefault` path and related logic/tests.

For now, this keeps the `concurrentUpdatesByDefaultOverride` argument in
`createContainer` and `createHydrationContainer` and ignores the value
to prevent more breaking changes to `react-reconciler` in the RC stage.",https://api.github.com/repos/facebook/react/git/commits/14a4699ff173936a30ec453f7b94d47105bbb252,2024-07-25,"Following 
Concurrent by default strategy has been unshipped"
2,C_kwDOAJy2KtoAKDE0YTQ2OTlmZjE3MzkzNmEzMGVjNDUzZjdiOTRkNDcxMDViYmIyNTI,Jack Pope,GitHub,"Remove allowConcurrentByDefault flag (#30445)

Following https://github.com/facebook/react/pull/30436

Concurrent by default strategy has been unshipped. Here we clean up the
`allowConcurrentByDefault` path and related logic/tests.

For now, this keeps the `concurrentUpdatesByDefaultOverride` argument in
`createContainer` and `createHydrationContainer` and ignores the value
to prevent more breaking changes to `react-reconciler` in the RC stage.",https://api.github.com/repos/facebook/react/git/commits/14a4699ff173936a30ec453f7b94d47105bbb252,2024-07-25,"Here we clean up the
`allowConcurrentByDefault` path and related logic/tests"
2,C_kwDOAJy2KtoAKDE0YTQ2OTlmZjE3MzkzNmEzMGVjNDUzZjdiOTRkNDcxMDViYmIyNTI,Jack Pope,GitHub,"Remove allowConcurrentByDefault flag (#30445)

Following https://github.com/facebook/react/pull/30436

Concurrent by default strategy has been unshipped. Here we clean up the
`allowConcurrentByDefault` path and related logic/tests.

For now, this keeps the `concurrentUpdatesByDefaultOverride` argument in
`createContainer` and `createHydrationContainer` and ignores the value
to prevent more breaking changes to `react-reconciler` in the RC stage.",https://api.github.com/repos/facebook/react/git/commits/14a4699ff173936a30ec453f7b94d47105bbb252,2024-07-25,"
For now, this keeps the `concurrentUpdatesByDefaultOverride` argument in
`createContainer` and `createHydrationContainer` and ignores the value
to prevent more breaking changes to `react-reconciler` in the RC stage."
3,C_kwDOAJy2KtoAKGU5MDJjNDVjYWY3Y2E2NzgxMGQzZTUzNzQ4YTU0OWJkY2MzNjA2M2I,Jack Pope,GitHub,"Remove forceConcurrentByDefaultForTesting flag (#30436)

Concurrent by default has been unshipped! Let's clean it up.

Here we remove `forceConcurrentByDefaultForTesting`, which allows us to
run tests against both concurrent strategies. In the next PR, we'll
remove the actual concurrent by default code path.",https://api.github.com/repos/facebook/react/git/commits/e902c45caf7ca67810d3e53748a549bdcc36063b,2024-07-24,Remove forceConcurrentByDefaultForTesting flag (#30436)
3,C_kwDOAJy2KtoAKGU5MDJjNDVjYWY3Y2E2NzgxMGQzZTUzNzQ4YTU0OWJkY2MzNjA2M2I,Jack Pope,GitHub,"Remove forceConcurrentByDefaultForTesting flag (#30436)

Concurrent by default has been unshipped! Let's clean it up.

Here we remove `forceConcurrentByDefaultForTesting`, which allows us to
run tests against both concurrent strategies. In the next PR, we'll
remove the actual concurrent by default code path.",https://api.github.com/repos/facebook/react/git/commits/e902c45caf7ca67810d3e53748a549bdcc36063b,2024-07-24,Concurrent by default has been unshipped! Let's clean it up
3,C_kwDOAJy2KtoAKGU5MDJjNDVjYWY3Y2E2NzgxMGQzZTUzNzQ4YTU0OWJkY2MzNjA2M2I,Jack Pope,GitHub,"Remove forceConcurrentByDefaultForTesting flag (#30436)

Concurrent by default has been unshipped! Let's clean it up.

Here we remove `forceConcurrentByDefaultForTesting`, which allows us to
run tests against both concurrent strategies. In the next PR, we'll
remove the actual concurrent by default code path.",https://api.github.com/repos/facebook/react/git/commits/e902c45caf7ca67810d3e53748a549bdcc36063b,2024-07-24,"
Here we remove `forceConcurrentByDefaultForTesting`, which allows us to
run tests against both concurrent strategies"
3,C_kwDOAJy2KtoAKGU5MDJjNDVjYWY3Y2E2NzgxMGQzZTUzNzQ4YTU0OWJkY2MzNjA2M2I,Jack Pope,GitHub,"Remove forceConcurrentByDefaultForTesting flag (#30436)

Concurrent by default has been unshipped! Let's clean it up.

Here we remove `forceConcurrentByDefaultForTesting`, which allows us to
run tests against both concurrent strategies. In the next PR, we'll
remove the actual concurrent by default code path.",https://api.github.com/repos/facebook/react/git/commits/e902c45caf7ca67810d3e53748a549bdcc36063b,2024-07-24,"In the next PR, we'll
remove the actual concurrent by default code path."
4,C_kwDOAJy2KtoAKGI3ZTdmMWEzZmFiODdlOGZjMTllODZhODA4OGE5ZTBmZTQ3MTA5NzM,Jan Kassens,GitHub,"[BE] upgrade prettier to 3.3.3 (#30420)

Mostly just changes in ternary formatting.",https://api.github.com/repos/facebook/react/git/commits/b7e7f1a3fab87e8fc19e86a8088a9e0fe4710973,2024-07-22,[BE] upgrade prettier to 3.3.3 (#30420)
4,C_kwDOAJy2KtoAKGI3ZTdmMWEzZmFiODdlOGZjMTllODZhODA4OGE5ZTBmZTQ3MTA5NzM,Jan Kassens,GitHub,"[BE] upgrade prettier to 3.3.3 (#30420)

Mostly just changes in ternary formatting.",https://api.github.com/repos/facebook/react/git/commits/b7e7f1a3fab87e8fc19e86a8088a9e0fe4710973,2024-07-22,Mostly just changes in ternary formatting.
5,C_kwDOAJy2KtoAKGQ3YzQzMzRjZTkxNzI2ZGRmZjRiNmJhODRmZjZiZDgxZWIzYTkxZDU,Jan Kassens,GitHub,Add _debugStack and _debugTask under enableObjectFiber flag (#30337),https://api.github.com/repos/facebook/react/git/commits/d7c4334ce91726ddff4b6ba84ff6bd81eb3a91d5,2024-07-22,Add _debugStack and _debugTask under enableObjectFiber flag (#30337)
5,C_kwDOAJy2KtoAKGQ3YzQzMzRjZTkxNzI2ZGRmZjRiNmJhODRmZjZiZDgxZWIzYTkxZDU,Jan Kassens,GitHub,Add _debugStack and _debugTask under enableObjectFiber flag (#30337),https://api.github.com/repos/facebook/react/git/commits/d7c4334ce91726ddff4b6ba84ff6bd81eb3a91d5,2024-07-22,
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,Experiment with using an object literal for Fiber creation (#28734)
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,"Object literals should be faster at least on React Native with Hermes as
the JS engine"
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,"
It might also be interesting to confirm the old comments in this file
from years ago are even still valid"
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,"Creating an object from a literal
should be a simpler operation"
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,"
It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path"
6,C_kwDOAJy2KtoAKGZlOTgyODk1NGFkY2M1MWFhMmJkMjFmZTUzZDk2OWE0NGRkM2M5ZDI,Jan Kassens,GitHub,"Experiment with using an object literal for Fiber creation (#28734)

Object literals should be faster at least on React Native with Hermes as
the JS engine.
It might also be interesting to confirm the old comments in this file
from years ago are even still valid. Creating an object from a literal
should be a simpler operation.

It's a bit unfortunate that this introduces a bunch of copied code, but
since we rearely update the fields on fibers, this seems like an okay
tradeoff for a hot code path. An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity.",https://api.github.com/repos/facebook/react/git/commits/fe9828954adcc51aa2bd21fe53d969a44dd3c9d2,2024-07-10,"An alternative would be some sort of macro
system, but that doesn't seem worth the extra complexity."
7,C_kwDOAJy2KtoAKGUwMmJhZjZjOTI4MzNhMGQ0NWE3N2ZiMmU3NDE2NzZmMzkzYzI0Zjc,Sebastian Markbåge,GitHub,"Warn for invalid type in renderer with the correct RSC stack (#30102)

This is all behind the `enableOwnerStacks` flag.

This is a follow up to #29088. In that I moved type validation into the
renderer since that's the one that knows what types are allowed.
However, I only removed it from `React.createElement` and not the JSX
which was an oversight.

However, I also noticed that for invalid types we don't have the right
stack trace for throws because we're not yet inside the JSX element that
itself is invalid. We should use its stack for the stack trace. That's
the reason it's enough to just use the throw now because we can get a
good stack trace from the owner stack. This is fixed by creating a fake
Throw Fiber that gets assigned the right stack.

Additionally, I noticed that for certain invalid types like the most
common one `undefined` we error in Flight so a missing import in RSC
leads to a generic error. Instead of erroring on the Flight side we
should just let anything that's not a Server Component through to the
client and then let the Client renderer determine whether it's a valid
type or not. Since we now have owner stacks through the server too, this
will still be able to provide a good stack trace on the client that
points to the server in that case.

<img width=""571"" alt=""Screenshot 2024-06-25 at 6 46 35 PM""
src=""https://github.com/facebook/react/assets/63648/6812c24f-e274-4e09-b4de-21deda9ea1d4"">

To get the best stack you have to expand the little icon and the regular
stack is noisy [due to this Chrome
bug](https://issues.chromium.org/issues/345248263) which makes it a
little harder to find but once that's fixed it might be easier.",https://api.github.com/repos/facebook/react/git/commits/e02baf6c92833a0d45a77fb2e741676f393c24f7,2024-06-27,Warn for invalid type in renderer with the correct RSC stack (#30102)
7,C_kwDOAJy2KtoAKGUwMmJhZjZjOTI4MzNhMGQ0NWE3N2ZiMmU3NDE2NzZmMzkzYzI0Zjc,Sebastian Markbåge,GitHub,"Warn for invalid type in renderer with the correct RSC stack (#30102)

This is all behind the `enableOwnerStacks` flag.

This is a follow up to #29088. In that I moved type validation into the
renderer since that's the one that knows what types are allowed.
However, I only removed it from `React.createElement` and not the JSX
which was an oversight.

However, I also noticed that for invalid types we don't have the right
stack trace for throws because we're not yet inside the JSX element that
itself is invalid. We should use its stack for the stack trace. That's
the reason it's enough to just use the throw now because we can get a
good stack trace from the owner stack. This is fixed by creating a fake
Throw Fiber that gets assigned the right stack.

Additionally, I noticed that for certain invalid types like the most
common one `undefined` we error in Flight so a missing import in RSC
leads to a generic error. Instead of erroring on the Flight side we
should just let anything that's not a Server Component through to the
client and then let the Client renderer determine whether it's a valid
type or not. Since we now have owner stacks through the server too, this
will still be able to provide a good stack trace on the client that
points to the server in that case.

<img width=""571"" alt=""Screenshot 2024-06-25 at 6 46 35 PM""
src=""https://github.com/facebook/react/assets/63648/6812c24f-e274-4e09-b4de-21deda9ea1d4"">

To get the best stack you have to expand the little icon and the regular
stack is noisy [due to this Chrome
bug](https://issues.chromium.org/issues/345248263) which makes it a
little harder to find but once that's fixed it might be easier.",https://api.github.com/repos/facebook/react/git/commits/e02baf6c92833a0d45a77fb2e741676f393c24f7,2024-06-27,This is all behind the `enableOwnerStacks` flag
7,C_kwDOAJy2KtoAKGUwMmJhZjZjOTI4MzNhMGQ0NWE3N2ZiMmU3NDE2NzZmMzkzYzI0Zjc,Sebastian Markbåge,GitHub,"Warn for invalid type in renderer with the correct RSC stack (#30102)

This is all behind the `enableOwnerStacks` flag.

This is a follow up to #29088. In that I moved type validation into the
renderer since that's the one that knows what types are allowed.
However, I only removed it from `React.createElement` and not the JSX
which was an oversight.

However, I also noticed that for invalid types we don't have the right
stack trace for throws because we're not yet inside the JSX element that
itself is invalid. We should use its stack for the stack trace. That's
the reason it's enough to just use the throw now because we can get a
good stack trace from the owner stack. This is fixed by creating a fake
Throw Fiber that gets assigned the right stack.

Additionally, I noticed that for certain invalid types like the most
common one `undefined` we error in Flight so a missing import in RSC
leads to a generic error. Instead of erroring on the Flight side we
should just let anything that's not a Server Component through to the
client and then let the Client renderer determine whether it's a valid
type or not. Since we now have owner stacks through the server too, this
will still be able to provide a good stack trace on the client that
points to the server in that case.

<img width=""571"" alt=""Screenshot 2024-06-25 at 6 46 35 PM""
src=""https://github.com/facebook/react/assets/63648/6812c24f-e274-4e09-b4de-21deda9ea1d4"">

To get the best stack you have to expand the little icon and the regular
stack is noisy [due to this Chrome
bug](https://issues.chromium.org/issues/345248263) which makes it a
little harder to find but once that's fixed it might be easier.",https://api.github.com/repos/facebook/react/git/commits/e02baf6c92833a0d45a77fb2e741676f393c24f7,2024-06-27,"
This is a follow up to #29088"
7,C_kwDOAJy2KtoAKGUwMmJhZjZjOTI4MzNhMGQ0NWE3N2ZiMmU3NDE2NzZmMzkzYzI0Zjc,Sebastian Markbåge,GitHub,"Warn for invalid type in renderer with the correct RSC stack (#30102)

This is all behind the `enableOwnerStacks` flag.

This is a follow up to #29088. In that I moved type validation into the
renderer since that's the one that knows what types are allowed.
However, I only removed it from `React.createElement` and not the JSX
which was an oversight.

However, I also noticed that for invalid types we don't have the right
stack trace for throws because we're not yet inside the JSX element that
itself is invalid. We should use its stack for the stack trace. That's
the reason it's enough to just use the throw now because we can get a
good stack trace from the owner stack. This is fixed by creating a fake
Throw Fiber that gets assigned the right stack.

Additionally, I noticed that for certain invalid types like the most
common one `undefined` we error in Flight so a missing import in RSC
leads to a generic error. Instead of erroring on the Flight side we
should just let anything that's not a Server Component through to the
client and then let the Client renderer determine whether it's a valid
type or not. Since we now have owner stacks through the server too, this
will still be able to provide a good stack trace on the client that
points to the server in that case.

<img width=""571"" alt=""Screenshot 2024-06-25 at 6 46 35 PM""
src=""https://github.com/facebook/react/assets/63648/6812c24f-e274-4e09-b4de-21deda9ea1d4"">

To get the best stack you have to expand the little icon and the regular
stack is noisy [due to this Chrome
bug](https://issues.chromium.org/issues/345248263) which makes it a
little harder to find but once that's fixed it might be easier.",https://api.github.com/repos/facebook/react/git/commits/e02baf6c92833a0d45a77fb2e741676f393c24f7,2024-06-27,"In that I moved type validation into the
renderer since that's the one that knows what types are allowed"
