commit ID,author name,committer name,message,URL,commit date
MDY6Q29tbWl0MjMyNTI5ODoxMzZhNGRmZTg3Y2QzNGRiMjE1MzMzMGFhODRkYmJjMjEwZWIzNmI2,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Drop no longer necessary Acer SW5-012 lid_init_state quirk

Commit 78a5b53e9fb4 (""Input: soc_button_array - work around DSDTs which
modify the irqflags"") adds a workaround for DSDTs with a _LID method
which play tricks with the irqflags, assuming that the OS is using
an irq-type of IRQ_TYPE_LEVEL_LOW.

Now that this workaround is in place, we no longer need to disable the
lid functionality on the Acer SW5-012.

Fixes: 78a5b53e9fb4 (""Input: soc_button_array - work around DSDTs which modify the irqflags"")
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/136a4dfe87cd34db2153330aa84dbbc210eb36b6,2020-10-26
MDY6Q29tbWl0MjMyNTI5ODoyMTk4OGE4ZTUxNDc5Y2VmZmU3YjA1NjhiMTcwZWZmYWJiNzA4ZGZl,dmitry.torokhov@gmail.com,Rafael J. Wysocki,"ACPI: button: fix handling lid state changes when input device closed

The original intent of 84d3f6b76447 was to delay evaluating lid state until
all drivers have been loaded, with input device being opened from userspace
serving as a signal for this condition. Let's ensure that state updates
happen even if userspace closed (or in the future inhibited) input device.

Note that if we go through suspend/resume cycle we assume the system has
been fully initialized even if LID input device has not been opened yet.

This has a side-effect of fixing access to input->users outside of
input->mutex protections by the way of eliminating said accesses and using
driver private flag.

Fixes: 84d3f6b76447 (""ACPI / button: Delay acpi_lid_initialize_state() until first user space open"")
Signed-off-by: Dmitry Torokhov <dmitry.torokhov@gmail.com>
Reviewed-by: Hans de Goede <hdegoede@redhat.com>
Cc: 4.15+ <stable@vger.kernel.org> # 4.15+
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/21988a8e51479ceffe7b0568b170effabb708dfe,2020-10-05
MDY6Q29tbWl0MjMyNTI5ODo1N2QyZGQ0YmQxOGIxMzc4YjNiYzBiNmIyYjhiODU4ZGViNmMyZmE3,Gustavo A. R. Silva,Rafael J. Wysocki,"ACPI: Use fallthrough pseudo-keyword

Replace the existing /* fall through */ comments and its variants with
the new pseudo-keyword macro fallthrough[1]. Also, remove unnecessary
fall-through markings when it is the case.

Link: https://www.kernel.org/doc/html/latest/process/deprecated.html?highlight=fallthrough#implicit-switch-case-fall-through # [1]
Signed-off-by: Gustavo A. R. Silva <gustavoars@kernel.org>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/57d2dd4bd18b1378b3bc0b6b2b8b858deb6c2fa7,2020-07-07
MDY6Q29tbWl0MjMyNTI5ODphMTA2NjBmNzc4OGJjYjEyMjk1MzRjZDFhYTU3YThmNGIzNmNmZTc0,Pascal Terjan,Rafael J. Wysocki,"ACPI: Delete unused proc filename macros

Those were used to create files in /proc/acpi long ago
and were missed when that code was deleted.

Signed-off-by: Pascal Terjan <pterjan@google.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/a10660f7788bcb1229534cd1aa57a8f4b36cfe74,2020-05-10
MDY6Q29tbWl0MjMyNTI5ODoyYjYwMjJhMzJlMWM2ZTc0MGE1OTI5OTUxZDlkOGNiZWQzYjE2MmIx,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Drop no longer necessary Asus T200TA lid_init_state quirk

Commit 17e5888e4e18 (""x86: Select HARDIRQS_SW_RESEND on x86"") fixes
the edge-triggered embedded-controller (WC) IRQ not being replayed after
resume when woken by opening the lid, which gets signaled by the EC.

This means that the lid_init_state=ACPI_BUTTON_LID_INIT_OPEN quirk for
the Asus T200TA is no longer necessary, the lid now works properly
without it, so drop the quirk.

Fixes: 17e5888e4e18 (""x86: Select HARDIRQS_SW_RESEND on x86"")
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/2b6022a32e1c6e740a5929951d9d8cbed3b162b1,2020-04-19
MDY6Q29tbWl0MjMyNTI5ODphYzFjYzZiNDg1NmZmYTdlY2I4MThiM2NlYjgyYmZjNDM1OTdkNjEz,Josh Triplett,Rafael J. Wysocki,"ACPI: button: move HIDs to acpi/button.h

This makes it possible to use ACPI_BUTTON_HID_POWER in another driver.

Signed-off-by: Josh Triplett <josh@joshtriplett.org>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/ac1cc6b4856ffa7ecb818b3ceb82bfc43597d613,2020-02-11
MDY6Q29tbWl0MjMyNTI5ODowNTI4OTA0OTI2YWFiMTliZmZiMjA2ODg3OWFhNDRkYjE2NmM2ZDVm,Jason Ekstrand,Rafael J. Wysocki,"ACPI: button: Add DMI quirk for Razer Blade Stealth 13 late 2019 lid switch

Running evemu-record on the lid switch event shows that the lid reports
the first ""close"" but then never reports an ""open"".  This causes systemd
to continuously re-suspend the laptop every 30s.  Resetting the _LID to
""open"" fixes the issue.

Signed-off-by: Jason Ekstrand <jason@jlekstrand.net>
Reviewed-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/0528904926aab19bffb2068879aa44db166c6d5f,2020-01-02
MDY6Q29tbWl0MjMyNTI5ODo5MGVkOWM2MzljMWI1MzU1NmY4N2IxYzUwMzFjN2U0YzU3Mjg1YTky,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Add DMI quirk for Acer Switch 10 SW5-032 lid-switch

The Acer Switch 10 SW5-032 _LID method is quite broken, it looks like this:

            Method (_LID, 0, NotSerialized)  // _LID: Lid Status
            {
                If ((STAS & One))
                {
                    Local0 = One
                    PBCG |= 0x05000000
                    HMCG |= 0x05000000
                }
                Else
                {
                    Local0 = Zero
                    PBCG &= 0xF0FFFFFF
                    HMCG &= 0xF0FFFFFF
                }

                ^^PCI0.GFX0.CLID = Local0
                Return (Local0)
            }

The problem here is the accesses to the PBCG and HMCG, these are the
pinconf0 registers for the power, resp. the home button GPIO,
e.g. PBCG is declared as:

            OperationRegion (PWBT, SystemMemory, 0xFED0E080, 0x10)
            Field (PWBT, DWordAcc, NoLock, Preserve)
            {
                PBCG,   32,
                PBV1,   32,
                PBSA,   32,
                PBV2,   32
            }

Where 0xFED0E000 is the base address of the GPO2 device and 0x80 is
the offset for the pin used for the powerbutton.

The problem here is this line in _LID:
                    PBCG |= 0x05000000

This changes the trigger flags of the GPIO, changing when it generates
interrupts. Note it does not clear the original flags. Linux uses an
edge triggered interrupt on both positive and negative edges. This |=
adds the BYT_TRIG_LVL flag to this, so now it is turned into a level
interrupt which fires both when low and high, iow it simply always
fires leading to an interrupt storm, the tablet immediately waking up
from suspend again, etc.

There is nothing we can do to fix this, except for a DSDT override,
which the user needs to do manually. The only thing we can do is
never call _LID, which requires disabling the lid-switch functionality
altogether.

This commit adds a quirk for this, as no lid-switch function is better
then the interrupt storm. A user manually applying a DSDT override can
also override the quirk on the kernel cmdline.

Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Reviewed-by: Mika Westerberg <mika.westerberg@linux.intel.com>
Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/90ed9c639c1b53556f87b1c5031c7e4c57285a92,2019-11-18
MDY6Q29tbWl0MjMyNTI5ODplMzQ2ZDBjZjJjMGEyZGM5ZTYzZDViOTA4MjRiYmU1YWMwY2M0M2Uy,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Remove unused acpi_lid_notifier_[un]register() functions

There are no users of the acpi_lid_notifier_[un]register functions,
so lets remove them.

Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODowMGUyNTAzNjdjYzZjNGFiODBmZWE2ZWM2MDVkNDY0ZTYyNGJkNTIw,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Add DMI quirk for Asus T200TA

The Asus T200TA lid has some weird behavior where _LID keeps reporting
closed after every second openening of the lid. Causing immediate
re-suspend after opening every other open.

I've looked at the AML code but it involves talking to the EC and we
have no idea what the EC is doing. Setting lid_init_state to
ACPI_BUTTON_LID_INIT_OPEN fixes the unwanted behavior, so this commit
adds a DMI based quirk to use ACPI_BUTTON_LID_INIT_OPEN on the T200TA.

Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/00e250367cc6c4ab80fea6ec605d464e624bd520,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODo5MzJlMWJhNDg2MTE3ZGUyZmNlYTNkZjI3YWQ4MjE4YWQ2YzExNDcw,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Add DMI quirk for Medion Akoya E2215T

The Medion Akoya E2215T's ACPI _LID implementation is quite broken:

 1. For notifications it uses an ActiveLow Edge GpioInt, rather then
    an ActiveBoth one, meaning that the device is only notified when the
    lid is closed, not when it is opened.

2. Matching with this its _LID method simply always returns 0 (closed)

  In order for the Linux LID code to work properly with this implementation,
  the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN.

This commit adds a DMI quirk for this.

Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/932e1ba486117de2fcea3df27ad8218ad6c11470,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODpkN2NkMDgyMzFhN2ZhZmIwZDgxNzg2NTE1NTI3NjUxZDMyNDJhN2Y0,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Turn lid_blacklst DMI table into a generic quirk table

Commit 3540c32a9ae4 (""ACPI / button: Add quirks for initial lid state
notification"") added 3 different modes to the LID handling code to deal
with various buggy implementations.

Until now users which need one of the 2 non-default modes to get their
HW to work have to pass a kernel commandline option for this.

E.g. https://bugzilla.kernel.org/show_bug.cgi?id=106151 was closed with a
note that the user has to add ""button.lid_init_state=open"" to the kernel
commandline to get the LID code to not cause undesirable suspends on his
Samsung N210 Plus.

This commit modifies the existing lid_blacklst DMI table so that it can
be used not only to completely disable the LID code on devices where
the ACPI tables are broken beyond repair, but also to select one of the 2
non default LID handling modes on devices where this is necessary.

This will allow us to add quirks to make the LID work OOTB on broken
devices. Getting this working OOTB is esp. important because the typical
breakage is false LID closed reporting, causing undesirable suspends which
basically make the system unusable.

Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/d7cd08231a7fafb0d81786515527651d3242a7f4,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODo1OTM2ODFlMmM3NWY1OWYyM2NmNmY2Y2VmYzRmMDBjYWUyYTQ1MjJi,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Allow disabling LID support with the lid_init_state module option

Add a new ""disabled"" value for the lid_init_state module option, which can
be used to disable LID support on devices where it is completely broken.

Sometimes devices seem to spontaneously suspend and the cause for this is
not clear. The LID switch is known to be one possible cause for this,
this commit allows easily disabling the LID switch for testing if it
is the cause.

For example some devices which do not even have a lid, still have a LID
device in their ACPI tables, pointing to a floating GPIO.

This is not really related to the initial LID state, but re-using the
existing option keeps things simple and it will make it much easier to
add DMI quirks which can either disable the LID completely or set another
non-default lid_init_state value, both of which are necessary on some
devices.

Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/593681e2c75f59f23cf6f6cefc4f00cae2a4522b,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODowNjViZDRkMzViM2ZiNDQ4NGM2MWZjNDBhNTFlZWZmZDVhYmU1MmU4,Hans de Goede,Rafael J. Wysocki,"ACPI: button: Refactor lid_init_state module parsing code

Replace the weird strncmp() calls in param_set_lid_init_state(),
which look to me like they will also accept things like ""opennnn""
to use sysfs_match_string instead.

Also rewrite param_get_lid_init_state() using the new lid_init_state_str
array. Instead of doing a straightforward one line replacement, e.g. :
  return sprintf(buffer, lid_init_state_str[lid_init_state]);
print all possible values, putting [] around the selected value, so
that users can easily find out what the possible values are.

Reviewed-by: Andy Shevchenko <andriy.shevchenko@linux.intel.com>
Signed-off-by: Hans de Goede <hdegoede@redhat.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/065bd4d35b3fb4484c61fc40a51eeffd5abe52e8,2019-10-26
MDY6Q29tbWl0MjMyNTI5ODpjOTQyZmRkZjg3OTNiMjAxM2JlOGM5MDFiNDdkMGE4ZGMwMmJmOTlm,Thomas Gleixner,Greg Kroah-Hartman,"treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 157

Based on 3 normalized pattern(s):

  this program is free software you can redistribute it and or modify
  it under the terms of the gnu general public license as published by
  the free software foundation either version 2 of the license or at
  your option any later version this program is distributed in the
  hope that it will be useful but without any warranty without even
  the implied warranty of merchantability or fitness for a particular
  purpose see the gnu general public license for more details

  this program is free software you can redistribute it and or modify
  it under the terms of the gnu general public license as published by
  the free software foundation either version 2 of the license or at
  your option any later version [author] [kishon] [vijay] [abraham]
  [i] [kishon]@[ti] [com] this program is distributed in the hope that
  it will be useful but without any warranty without even the implied
  warranty of merchantability or fitness for a particular purpose see
  the gnu general public license for more details

  this program is free software you can redistribute it and or modify
  it under the terms of the gnu general public license as published by
  the free software foundation either version 2 of the license or at
  your option any later version [author] [graeme] [gregory]
  [gg]@[slimlogic] [co] [uk] [author] [kishon] [vijay] [abraham] [i]
  [kishon]@[ti] [com] [based] [on] [twl6030]_[usb] [c] [author] [hema]
  [hk] [hemahk]@[ti] [com] this program is distributed in the hope
  that it will be useful but without any warranty without even the
  implied warranty of merchantability or fitness for a particular
  purpose see the gnu general public license for more details

extracted by the scancode license scanner the SPDX license identifier

  GPL-2.0-or-later

has been chosen to replace the boilerplate/reference in 1105 file(s).

Signed-off-by: Thomas Gleixner <tglx@linutronix.de>
Reviewed-by: Allison Randal <allison@lohutok.net>
Reviewed-by: Richard Fontana <rfontana@redhat.com>
Reviewed-by: Kate Stewart <kstewart@linuxfoundation.org>
Cc: linux-spdx@vger.kernel.org
Link: https://lkml.kernel.org/r/20190527070033.202006027@linutronix.de
Signed-off-by: Greg Kroah-Hartman <gregkh@linuxfoundation.org>",https://api.github.com/repos/torvalds/linux/git/commits/c942fddf8793b2013be8c901b47d0a8dc02bf99f,2019-05-27
MDY6Q29tbWl0MjMyNTI5ODoxM2U5NjIxNDBiZTY3MWYzMWEwMTE1NDNmMTE0NzdhZjY3YTZjMzNl,Zhang Rui,Rafael J. Wysocki,"ACPI: button: reinitialize button state upon resume

With commit dfa46c50f65b (""ACPI / button: Fix an issue in
button.lid_init_state=ignore mode""), the lid device is considered to be
not compliant to SW_LID if the Lid state is unchanged when updating it.

This is not wrong, but we overlooked the resume case, where Lid state is
updated unconditionally in the button driver .resume() callback. And this
results in warning message ""ACPI: button: The lid device is not compliant
to  SW_LID."" after resume, if the machine is suspended with Lid opened and
then resumed with Lid opened.

Fix this by flushing the cached lid state before updating the Lid device
in .resume() callback.

Fixes: dfa46c50f65b (""ACPI / button: Fix an issue in button.lid_init_state=ignore mode"")
Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>
Signed-off-by: Zhang Rui <rui.zhang@intel.com>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/13e962140be671f31a011543f11477af67a6c33e,2019-04-02
MDY6Q29tbWl0MjMyNTI5ODoyYzRjMmE3MWJkNmY3NWMzOTgyYWMwOTQwNzg4OWIxMTA2NzNhYzgz,Randy Dunlap,Rafael J. Wysocki,"ACPI / button: fix defined but not used warning

Fix a build warning in the ACPI button driver when CONFIG_PROC_FS
is not enabled by marking the unused function as __maybe_unused.

../drivers/acpi/button.c:252:12: warning: 'acpi_button_state_seq_show' defined but not used [-Wunused-function]

Signed-off-by: Randy Dunlap <rdunlap@infradead.org>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/2c4c2a71bd6f75c3982ac09407889b110673ac83,2018-07-07
MDY6Q29tbWl0MjMyNTI5ODo3YzA1OGM3Yzc0YjNkYmViN2QxNTdjMjczOTU5Zjg3ZmFmNzEwMzUw,Ravi Chandra Sadineni,Rafael J. Wysocki,"ACPI / button: increment wakeup count only when notified

Because acpi_lid_initialize_state() is called on every system
resume and it triggers acpi_lid_notify_state() which invokes
acpi_pm_wakeup_event() for the lid device, the lid's wakeup count is
incremented even if the lid was not the source of the event that woke up
the system. That behavior confuses user space deamons using
wakeup_count to identify the potential system wakeup source. To avoid
the confusion, only trigger acpi_pm_wakeup_event() in the
acpi_button_notify() path and don't do that in the
acpi_lid_initialize_state() path.

Signed-off-by: Ravi Chandra Sadineni <ravisadineni@chromium.org>
Signed-off-by: Rafael J. Wysocki <rafael.j.wysocki@intel.com>",https://api.github.com/repos/torvalds/linux/git/commits/7c058c7c74b3dbeb7d157c273959f87faf710350,2018-06-27
MDY6Q29tbWl0MjMyNTI5ODozZjM5NDJhY2E2ZGEzNTFhMTI1NDNhYTc3NjQ2Nzc5MWI2M2IzYTc4,Christoph Hellwig,Christoph Hellwig,"proc: introduce proc_create_single{,_data}

Variants of proc_create{,_data} that directly take a seq_file show
callback and drastically reduces the boilerplate code in the callers.

All trivial callers converted over.

Signed-off-by: Christoph Hellwig <hch@lst.de>",https://api.github.com/repos/torvalds/linux/git/commits/3f3942aca6da351a12543aa776467791b63b3a78,2018-05-15
